order_id,order_status,order_at
OD162520462250880,RECEIVED,2021-07-02T05:43:43.000Z
OD162520471799185,RECEIVED,2021-07-02T05:45:18.000Z
OD162520471406316,RECEIVED,2021-07-02T05:45:14.000Z
OD162520467483583,RECEIVED,2021-07-02T05:44:35.000Z
OD162520461900430,RECEIVED,2021-07-02T05:43:39.000Z
OD162520504785389,RECEIVED,2021-07-02T05:50:48.000Z
OD162520463437814,CANCELLED,2021-07-02T05:43:54.000Z
OD162520485879863,RECEIVED,2021-07-02T05:47:39.000Z
OD162520499474470,RECEIVED,2021-07-02T05:49:55.000Z
OD162520468894723,RECEIVED,2021-07-02T05:44:49.000Z
OD162520477204940,RECEIVED,2021-07-02T05:46:12.000Z
OD162520465591763,RECEIVED,2021-07-02T05:44:16.000Z
OD162520464806553,REJECTED,2021-07-02T05:44:08.000Z
OD162520457728122,RECEIVED,2021-07-02T05:42:57.000Z
OD162520458216833,RECEIVED,2021-07-02T05:43:02.000Z
OD162520455155626,RECEIVED,2021-07-02T05:42:32.000Z
OD162520450598426,RECEIVED,2021-07-02T05:41:46.000Z
OD162520455711912,RECEIVED,2021-07-02T05:42:37.000Z
OD162520439741619,RECEIVED,2021-07-02T05:39:57.000Z
OD162520445719894,PARTIAL_DELIVERED,2021-07-02T05:40:57.000Z
OD162520449619229,RECEIVED,2021-07-02T05:41:36.000Z
OD162520433535571,RECEIVED,2021-07-02T05:38:55.000Z
OD162520457539210,PARTIAL_DELIVERED,2021-07-02T05:42:55.000Z
OD162520440195937,RECEIVED,2021-07-02T05:40:02.000Z
OD162520432562358,RECEIVED,2021-07-02T05:38:46.000Z
OD162520442090324,RECEIVED,2021-07-02T05:40:21.000Z
OD162520435809243,RECEIVED,2021-07-02T05:39:18.000Z
OD162520453911817,RECEIVED,2021-07-02T05:42:19.000Z
OD162520419927526,RECEIVED,2021-07-02T05:36:39.000Z
OD162520450939779,RECEIVED,2021-07-02T05:41:49.000Z
OD162520420644493,RECEIVED,2021-07-02T05:36:46.000Z
OD162520424274262,RECEIVED,2021-07-02T05:37:23.000Z
OD162520416525014,RECEIVED,2021-07-02T05:36:05.000Z
OD162520426352527,RECEIVED,2021-07-02T05:37:44.000Z
OD162520417979093,RECEIVED,2021-07-02T05:36:20.000Z
OD162520409307344,RECEIVED,2021-07-02T05:34:53.000Z
OD162520416333979,RECEIVED,2021-07-02T05:36:03.000Z
OD162520423389284,RECEIVED,2021-07-02T05:37:14.000Z
OD162520415416672,RECEIVED,2021-07-02T05:35:54.000Z
OD162520419656576,RECEIVED,2021-07-02T05:36:37.000Z
OD162520455222298,REJECTED,2021-07-02T05:42:32.000Z
OD16252041781694,RECEIVED,2021-07-02T05:36:18.000Z
OD16252041695717,RECEIVED,2021-07-02T05:36:10.000Z
OD162520412230950,RECEIVED,2021-07-02T05:35:22.000Z
OD162520413286672,RECEIVED,2021-07-02T05:35:33.000Z
OD162520407181287,RECEIVED,2021-07-02T05:34:32.000Z
OD162520415581923,RECEIVED,2021-07-02T05:35:56.000Z
OD162520425654368,RECEIVED,2021-07-02T05:37:37.000Z
OD16252043409243,FAILED_DELIVERY,2021-07-02T05:39:01.000Z
OD162520432259375,RECEIVED,2021-07-02T05:38:43.000Z
OD16252040540191,RECEIVED,2021-07-02T05:34:14.000Z
OD162520399478232,RECEIVED,2021-07-02T05:33:15.000Z
OD162520395916288,RECEIVED,2021-07-02T05:32:39.000Z
OD162520405526611,RECEIVED,2021-07-02T05:34:15.000Z
OD162520393833491,RECEIVED,2021-07-02T05:32:18.000Z
OD162520392641913,RECEIVED,2021-07-02T05:32:06.000Z
OD162520386564264,RECEIVED,2021-07-02T05:31:06.000Z
OD162520380406196,RECEIVED,2021-07-02T05:30:04.000Z
OD16252037811196,RECEIVED,2021-07-02T05:29:41.000Z
OD162520398618134,RECEIVED,2021-07-02T05:33:06.000Z
OD16252038297872,RECEIVED,2021-07-02T05:30:30.000Z
OD162520380601914,PARTIAL_DELIVERED,2021-07-02T05:30:06.000Z
OD162520374916093,RECEIVED,2021-07-02T05:29:09.000Z
OD162520388202575,RECEIVED,2021-07-02T05:31:22.000Z
OD162520376968854,PARTIAL_DELIVERED,2021-07-02T05:29:30.000Z
OD162520356393632,RECEIVED,2021-07-02T05:26:04.000Z
OD162520386090457,RECEIVED,2021-07-02T05:31:01.000Z
OD16252035984561,RECEIVED,2021-07-02T05:26:38.000Z
OD162520358719177,RECEIVED,2021-07-02T05:26:27.000Z
OD162520356970579,RECEIVED,2021-07-02T05:26:10.000Z
OD162520366099841,RECEIVED,2021-07-02T05:27:41.000Z
OD162520366720768,RECEIVED,2021-07-02T05:27:47.000Z
OD162520363358765,RECEIVED,2021-07-02T05:27:14.000Z
OD162520359839990,PARTIAL_REJECTED,2021-07-02T05:26:38.000Z
OD162520355958491,RECEIVED,2021-07-02T05:26:00.000Z
OD162520392554936,RECEIVED,2021-07-02T05:32:06.000Z
OD162520372420153,RECEIVED,2021-07-02T05:28:44.000Z
OD162520379472353,RECEIVED,2021-07-02T05:29:55.000Z
OD162520362503471,RECEIVED,2021-07-02T05:27:05.000Z
OD162520345872742,CANCELLED,2021-07-02T05:24:19.000Z
OD162520398980956,RECEIVED,2021-07-02T05:33:10.000Z
OD162520378123951,PARTIAL_DELIVERED,2021-07-02T05:29:41.000Z
OD162520357197655,RECEIVED,2021-07-02T05:26:12.000Z
OD162520374353627,RECEIVED,2021-07-02T05:29:04.000Z
OD162520347308236,RECEIVED,2021-07-02T05:24:33.000Z
OD162520380866240,RECEIVED,2021-07-02T05:30:09.000Z
OD162520348242551,RECEIVED,2021-07-02T05:24:42.000Z
OD162520370424394,RECEIVED,2021-07-02T05:28:24.000Z
OD162520345385791,CANCELLED,2021-07-02T05:24:14.000Z
OD162520344780891,RECEIVED,2021-07-02T05:24:08.000Z
OD16252034219839,RECEIVED,2021-07-02T05:23:42.000Z
OD162520342092241,RECEIVED,2021-07-02T05:23:41.000Z
OD162520341011869,RECEIVED,2021-07-02T05:23:30.000Z
OD162520337335764,CANCELLED,2021-07-02T05:22:53.000Z
OD162520336852285,RECEIVED,2021-07-02T05:22:49.000Z
OD162520334280362,RECEIVED,2021-07-02T05:22:23.000Z
OD162520333349653,RECEIVED,2021-07-02T05:22:13.000Z
OD162520329662992,RECEIVED,2021-07-02T05:21:37.000Z
OD162520289331230,RECEIVED,2021-07-02T05:14:53.000Z
OD162520280374989,RECEIVED,2021-07-02T05:13:24.000Z
OD162520308348033,RECEIVED,2021-07-02T05:18:03.000Z
OD162520310273889,RECEIVED,2021-07-02T05:18:23.000Z
OD162520315885084,RECEIVED,2021-07-02T05:19:19.000Z
OD162520292622189,RECEIVED,2021-07-02T05:15:26.000Z
OD162520320339371,RECEIVED,2021-07-02T05:20:03.000Z
OD162520328889279,REJECTED,2021-07-02T05:21:29.000Z
OD162520323515654,RECEIVED,2021-07-02T05:20:35.000Z
OD162520320643415,RECEIVED,2021-07-02T05:20:06.000Z
OD162520328795161,RECEIVED,2021-07-02T05:21:28.000Z
OD162520302676552,RECEIVED,2021-07-02T05:17:07.000Z
OD162520306207764,RECEIVED,2021-07-02T05:17:42.000Z
OD162520302464688,RECEIVED,2021-07-02T05:17:05.000Z
OD162520290881924,RECEIVED,2021-07-02T05:15:09.000Z
OD162520325909016,RECEIVED,2021-07-02T05:20:59.000Z
OD162520314542643,RECEIVED,2021-07-02T05:19:05.000Z
OD162520290317728,RECEIVED,2021-07-02T05:15:03.000Z
OD162520329764836,RECEIVED,2021-07-02T05:21:38.000Z
OD162520298226552,RECEIVED,2021-07-02T05:16:22.000Z
OD162520302430959,RECEIVED,2021-07-02T05:17:04.000Z
OD162520281290881,RECEIVED,2021-07-02T05:13:33.000Z
OD162520287066475,RECEIVED,2021-07-02T05:14:31.000Z
OD162520326697998,RECEIVED,2021-07-02T05:21:07.000Z
OD162520342792390,RECEIVED,2021-07-02T05:23:48.000Z
OD162520328850393,RECEIVED,2021-07-02T05:21:29.000Z
OD162520275834699,RECEIVED,2021-07-02T05:12:38.000Z
OD162520275472174,RECEIVED,2021-07-02T05:12:35.000Z
OD162520267869480,RECEIVED,2021-07-02T05:11:19.000Z
OD162520264402244,RECEIVED,2021-07-02T05:10:44.000Z
OD162520271613641,RECEIVED,2021-07-02T05:11:56.000Z
OD162520274816147,RECEIVED,2021-07-02T05:12:28.000Z
OD162520266417818,RECEIVED,2021-07-02T05:11:04.000Z
OD162520260414921,RECEIVED,2021-07-02T05:10:04.000Z
OD162520262683219,RECEIVED,2021-07-02T05:10:27.000Z
OD162520262454564,RECEIVED,2021-07-02T05:10:25.000Z
OD162520254810829,RECEIVED,2021-07-02T05:09:08.000Z
OD162520272789158,PARTIAL_DELIVERED,2021-07-02T05:12:08.000Z
OD162520268978445,RECEIVED,2021-07-02T05:11:30.000Z
OD162520256411565,RECEIVED,2021-07-02T05:09:24.000Z
OD162520261564614,RECEIVED,2021-07-02T05:10:16.000Z
OD162520251004897,CANCELLED,2021-07-02T05:08:30.000Z
OD16252026209660,RECEIVED,2021-07-02T05:10:21.000Z
OD162520259430539,RECEIVED,2021-07-02T05:09:54.000Z
OD162520234259260,PARTIAL_REJECTED,2021-07-02T05:05:43.000Z
OD162520240532967,RECEIVED,2021-07-02T05:06:45.000Z
OD162520249185954,RECEIVED,2021-07-02T05:08:12.000Z
OD16252024659062,REJECTED,2021-07-02T05:07:46.000Z
OD162520241301430,RECEIVED,2021-07-02T05:06:53.000Z
OD162520242770781,CANCELLED,2021-07-02T05:07:08.000Z
OD162520230612628,RECEIVED,2021-07-02T05:05:06.000Z
OD162520271936640,RECEIVED,2021-07-02T05:11:59.000Z
OD162520236248663,RECEIVED,2021-07-02T05:06:02.000Z
OD162520225950457,RECEIVED,2021-07-02T05:04:20.000Z
OD162520240904623,RECEIVED,2021-07-02T05:06:49.000Z
OD162520249447097,RECEIVED,2021-07-02T05:08:14.000Z
OD162520241800812,RECEIVED,2021-07-02T05:06:58.000Z
OD162520230612821,RECEIVED,2021-07-02T05:05:06.000Z
OD162520236099663,RECEIVED,2021-07-02T05:06:01.000Z
OD162520240739881,RECEIVED,2021-07-02T05:06:47.000Z
OD16252023659035,RECEIVED,2021-07-02T05:06:06.000Z
OD162520229849384,RECEIVED,2021-07-02T05:04:58.000Z
OD162520270382764,PARTIAL_DELIVERED,2021-07-02T05:11:44.000Z
OD162520252633549,PARTIAL_DELIVERED,2021-07-02T05:08:46.000Z
OD162520220383989,RECEIVED,2021-07-02T05:03:24.000Z
OD162520219134993,RECEIVED,2021-07-02T05:03:11.000Z
OD16252021633394,RECEIVED,2021-07-02T05:02:43.000Z
OD162520212606472,RECEIVED,2021-07-02T05:02:06.000Z
OD162520186892365,RECEIVED,2021-07-02T04:57:49.000Z
OD162520209919648,CANCELLED,2021-07-02T05:01:39.000Z
OD162520214361648,RECEIVED,2021-07-02T05:02:24.000Z
OD162520210625559,PARTIAL_DELIVERED,2021-07-02T05:01:46.000Z
OD162520211180480,REJECTED,2021-07-02T05:01:52.000Z
OD162520207340391,RECEIVED,2021-07-02T05:01:13.000Z
OD162520204726025,RECEIVED,2021-07-02T05:00:47.000Z
OD162520204483610,REJECTED,2021-07-02T05:00:45.000Z
OD162520203321283,RECEIVED,2021-07-02T05:00:33.000Z
OD162520212083517,REJECTED,2021-07-02T05:02:01.000Z
OD162520195777790,RECEIVED,2021-07-02T04:59:18.000Z
OD162520195126852,RECEIVED,2021-07-02T04:59:11.000Z
OD162520191584728,RECEIVED,2021-07-02T04:58:36.000Z
OD162520177688014,RECEIVED,2021-07-02T04:56:17.000Z
OD162520175716660,RECEIVED,2021-07-02T04:55:57.000Z
OD162520185514422,RECEIVED,2021-07-02T04:57:35.000Z
OD162520210235888,CANCELLED,2021-07-02T05:01:42.000Z
OD162520198934987,RECEIVED,2021-07-02T04:59:49.000Z
OD16252019252049,RECEIVED,2021-07-02T04:58:45.000Z
OD162520192730970,RECEIVED,2021-07-02T04:58:47.000Z
OD162520189509721,RECEIVED,2021-07-02T04:58:15.000Z
OD162520170104750,RECEIVED,2021-07-02T04:55:01.000Z
OD162520189887030,CANCELLED,2021-07-02T04:58:19.000Z
OD162520190010598,RECEIVED,2021-07-02T04:58:20.000Z
OD162520170974794,RECEIVED,2021-07-02T04:55:10.000Z
OD162520179642368,RECEIVED,2021-07-02T04:56:36.000Z
OD162520179715384,RECEIVED,2021-07-02T04:56:37.000Z
OD162520171294199,RECEIVED,2021-07-02T04:55:13.000Z
OD162520198759210,RECEIVED,2021-07-02T04:59:48.000Z
OD162520189267237,RECEIVED,2021-07-02T04:58:13.000Z
OD16252017080784,PARTIAL_DELIVERED,2021-07-02T04:55:08.000Z
OD162520183412876,RECEIVED,2021-07-02T04:57:14.000Z
OD16252016402772,RECEIVED,2021-07-02T04:54:00.000Z
OD162520124853643,RECEIVED,2021-07-02T04:47:29.000Z
OD162520143642267,FAILED_DELIVERY,2021-07-02T04:50:36.000Z
OD16252013691412,RECEIVED,2021-07-02T04:49:29.000Z
OD162520130235977,RECEIVED,2021-07-02T04:48:22.000Z
OD162520113404384,RECEIVED,2021-07-02T04:45:34.000Z
OD162520138683679,RECEIVED,2021-07-02T04:49:47.000Z
OD16252012907481,RECEIVED,2021-07-02T04:48:11.000Z
OD16252012550210,RECEIVED,2021-07-02T04:47:35.000Z
OD162520161595884,RECEIVED,2021-07-02T04:53:36.000Z
OD162520162851468,REJECTED,2021-07-02T04:53:49.000Z
OD162520153308680,RECEIVED,2021-07-02T04:52:13.000Z
OD162520157723036,RECEIVED,2021-07-02T04:52:57.000Z
OD162520167462657,RECEIVED,2021-07-02T04:54:35.000Z
OD162520161401528,RECEIVED,2021-07-02T04:53:34.000Z
OD162520148496988,FAILED_DELIVERY,2021-07-02T04:51:25.000Z
OD16252015250228,RECEIVED,2021-07-02T04:52:05.000Z
OD16252016999234,RECEIVED,2021-07-02T04:55:00.000Z
OD162520143551441,RECEIVED,2021-07-02T04:50:36.000Z
OD162520147339487,PARTIAL_DELIVERED,2021-07-02T04:51:13.000Z
OD162520147153925,RECEIVED,2021-07-02T04:51:12.000Z
OD162520153746263,RECEIVED,2021-07-02T04:52:17.000Z
OD162520145712139,RECEIVED,2021-07-02T04:50:57.000Z
OD162520119886541,RECEIVED,2021-07-02T04:46:39.000Z
OD162520134835998,RECEIVED,2021-07-02T04:49:08.000Z
OD162520124831562,RECEIVED,2021-07-02T04:47:28.000Z
OD162520120630771,RECEIVED,2021-07-02T04:46:46.000Z
OD162520135305086,RECEIVED,2021-07-02T04:49:13.000Z
OD162520115097684,RECEIVED,2021-07-02T04:45:51.000Z
OD162520114604450,RECEIVED,2021-07-02T04:45:46.000Z
OD162520114230485,RECEIVED,2021-07-02T04:45:42.000Z
OD162520126946542,RECEIVED,2021-07-02T04:47:49.000Z
OD162520146986893,RECEIVED,2021-07-02T04:51:10.000Z
OD16252011761324,RECEIVED,2021-07-02T04:46:16.000Z
OD162520119793583,RECEIVED,2021-07-02T04:46:38.000Z
OD162520144095856,RECEIVED,2021-07-02T04:50:41.000Z
OD162520154932114,RECEIVED,2021-07-02T04:52:29.000Z
OD162520108192979,RECEIVED,2021-07-02T04:44:42.000Z
OD162520112421329,RECEIVED,2021-07-02T04:45:24.000Z
OD162520107379511,RECEIVED,2021-07-02T04:44:34.000Z
OD162520106783622,RECEIVED,2021-07-02T04:44:28.000Z
OD16252010446106,RECEIVED,2021-07-02T04:44:05.000Z
OD162520101807561,RECEIVED,2021-07-02T04:43:38.000Z
OD162520099290731,RECEIVED,2021-07-02T04:43:13.000Z
OD162520108895054,RECEIVED,2021-07-02T04:44:49.000Z
OD162520100277310,RECEIVED,2021-07-02T04:43:23.000Z
OD162520094420762,RECEIVED,2021-07-02T04:42:24.000Z
OD162520096529290,RECEIVED,2021-07-02T04:42:45.000Z
OD162520097152613,RECEIVED,2021-07-02T04:42:52.000Z
OD16252009495954,RECEIVED,2021-07-02T04:42:30.000Z
OD162520075527445,RECEIVED,2021-07-02T04:39:15.000Z
OD162520081238566,RECEIVED,2021-07-02T04:40:12.000Z
OD162520075897578,RECEIVED,2021-07-02T04:39:19.000Z
OD162520078795691,RECEIVED,2021-07-02T04:39:48.000Z
OD162520080023428,RECEIVED,2021-07-02T04:40:00.000Z
OD162520075267585,RECEIVED,2021-07-02T04:39:13.000Z
OD162520082707264,RECEIVED,2021-07-02T04:40:27.000Z
OD162520075099477,RECEIVED,2021-07-02T04:39:11.000Z
OD162520084332221,RECEIVED,2021-07-02T04:40:43.000Z
OD162520069767789,RECEIVED,2021-07-02T04:38:18.000Z
OD162520086594284,CANCELLED,2021-07-02T04:41:06.000Z
OD162520080816131,RECEIVED,2021-07-02T04:40:08.000Z
OD16252008331899,CANCELLED,2021-07-02T04:40:33.000Z
OD162520083922927,RECEIVED,2021-07-02T04:40:39.000Z
OD162520066428497,RECEIVED,2021-07-02T04:37:44.000Z
OD162520063149119,RECEIVED,2021-07-02T04:37:11.000Z
OD162520066247029,RECEIVED,2021-07-02T04:37:42.000Z
OD162520091302360,RECEIVED,2021-07-02T04:41:53.000Z
OD162520084768139,RECEIVED,2021-07-02T04:40:48.000Z
OD162520072761541,RECEIVED,2021-07-02T04:38:48.000Z
OD162520070901984,RECEIVED,2021-07-02T04:38:29.000Z
OD162520065431380,RECEIVED,2021-07-02T04:37:34.000Z
OD162520069280077,RECEIVED,2021-07-02T04:38:13.000Z
OD162520075420223,RECEIVED,2021-07-02T04:39:14.000Z
OD162520062136726,RECEIVED,2021-07-02T04:37:01.000Z
OD162520056029131,RECEIVED,2021-07-02T04:36:00.000Z
OD162520062247616,RECEIVED,2021-07-02T04:37:02.000Z
OD162520056936194,RECEIVED,2021-07-02T04:36:09.000Z
OD162520055677244,RECEIVED,2021-07-02T04:35:57.000Z
OD162520054931750,RECEIVED,2021-07-02T04:35:49.000Z
OD162520053374287,RECEIVED,2021-07-02T04:35:34.000Z
OD162520048007623,RECEIVED,2021-07-02T04:34:40.000Z
OD16252003717176,RECEIVED,2021-07-02T04:32:52.000Z
OD16252003650147,RECEIVED,2021-07-02T04:32:45.000Z
OD162520033938741,RECEIVED,2021-07-02T04:32:19.000Z
OD162520049316876,RECEIVED,2021-07-02T04:34:53.000Z
OD162520051716363,CANCELLED,2021-07-02T04:35:17.000Z
OD162520054968693,RECEIVED,2021-07-02T04:35:50.000Z
OD162520054752621,RECEIVED,2021-07-02T04:35:48.000Z
OD16252005220551,RECEIVED,2021-07-02T04:35:22.000Z
OD162520053940528,RECEIVED,2021-07-02T04:35:39.000Z
OD162520048727978,PARTIAL_DELIVERED,2021-07-02T04:34:47.000Z
OD162520043849144,RECEIVED,2021-07-02T04:33:58.000Z
OD16252004607365,CANCELLED,2021-07-02T04:34:21.000Z
OD162520051132044,RECEIVED,2021-07-02T04:35:11.000Z
OD162520047841234,RECEIVED,2021-07-02T04:34:38.000Z
OD162520045671649,RECEIVED,2021-07-02T04:34:17.000Z
OD162520044210539,PARTIAL_REJECTED,2021-07-02T04:34:02.000Z
OD162520046572538,RECEIVED,2021-07-02T04:34:26.000Z
OD162520043657674,RECEIVED,2021-07-02T04:33:57.000Z
OD162520043115634,RECEIVED,2021-07-02T04:33:51.000Z
OD162520032807698,RECEIVED,2021-07-02T04:32:08.000Z
OD162520033428996,RECEIVED,2021-07-02T04:32:14.000Z
OD162520034740753,RECEIVED,2021-07-02T04:32:27.000Z
OD162520033023432,RECEIVED,2021-07-02T04:32:10.000Z
OD162520043552890,RECEIVED,2021-07-02T04:33:56.000Z
OD162520044582239,RECEIVED,2021-07-02T04:34:06.000Z
OD162520031821211,RECEIVED,2021-07-02T04:31:58.000Z
OD162520032841228,RECEIVED,2021-07-02T04:32:08.000Z
OD162520033080349,RECEIVED,2021-07-02T04:32:11.000Z
OD162520052604715,PARTIAL_REJECTED,2021-07-02T04:35:26.000Z
OD162520031291033,RECEIVED,2021-07-02T04:31:53.000Z
OD162520028837428,PARTIAL_DELIVERED,2021-07-02T04:31:28.000Z
OD162520027193931,CANCELLED,2021-07-02T04:31:12.000Z
OD162520021900830,RECEIVED,2021-07-02T04:30:19.000Z
OD162520028382664,CANCELLED,2021-07-02T04:31:24.000Z
OD162520025151118,CANCELLED,2021-07-02T04:30:52.000Z
OD162520020534117,RECEIVED,2021-07-02T04:30:05.000Z
OD162520022252971,RECEIVED,2021-07-02T04:30:23.000Z
OD162520008017493,RECEIVED,2021-07-02T04:28:00.000Z
OD162520009207265,RECEIVED,2021-07-02T04:28:12.000Z
OD162520013300427,RECEIVED,2021-07-02T04:28:53.000Z
OD162520020206821,REJECTED,2021-07-02T04:30:02.000Z
OD162520018646549,RECEIVED,2021-07-02T04:29:46.000Z
OD162520019935918,RECEIVED,2021-07-02T04:29:59.000Z
OD162520006412331,RECEIVED,2021-07-02T04:27:44.000Z
OD162520012768653,RECEIVED,2021-07-02T04:28:48.000Z
OD162520009373054,CANCELLED,2021-07-02T04:28:14.000Z
OD162520006236945,RECEIVED,2021-07-02T04:27:42.000Z
OD162519992796322,CANCELLED,2021-07-02T04:25:28.000Z
OD162519994002713,CANCELLED,2021-07-02T04:25:40.000Z
OD162520006024364,RECEIVED,2021-07-02T04:27:40.000Z
OD16251999338068,RECEIVED,2021-07-02T04:25:34.000Z
OD162520000153794,RECEIVED,2021-07-02T04:26:42.000Z
OD162519980876293,RECEIVED,2021-07-02T04:23:29.000Z
OD162519999482453,RECEIVED,2021-07-02T04:26:35.000Z
OD162520018530593,RECEIVED,2021-07-02T04:29:45.000Z
OD162519993089471,RECEIVED,2021-07-02T04:25:31.000Z
OD162519988631639,RECEIVED,2021-07-02T04:24:46.000Z
OD162519983745587,RECEIVED,2021-07-02T04:23:57.000Z
OD162519996422932,RECEIVED,2021-07-02T04:26:04.000Z
OD162520006050643,RECEIVED,2021-07-02T04:27:41.000Z
OD162519985009395,RECEIVED,2021-07-02T04:24:10.000Z
OD162519988444353,CANCELLED,2021-07-02T04:24:44.000Z
OD162519988972629,RECEIVED,2021-07-02T04:24:50.000Z
OD162519990260650,RECEIVED,2021-07-02T04:25:03.000Z
OD16251998385805,RECEIVED,2021-07-02T04:23:59.000Z
OD162520001395690,RECEIVED,2021-07-02T04:26:54.000Z
OD162520011103079,RECEIVED,2021-07-02T04:28:31.000Z
OD162520018758032,REJECTED,2021-07-02T04:29:48.000Z
OD16251998948753,RECEIVED,2021-07-02T04:24:55.000Z
OD16251997956048,RECEIVED,2021-07-02T04:23:16.000Z
OD162519980741677,RECEIVED,2021-07-02T04:23:27.000Z
OD162519974330223,RECEIVED,2021-07-02T04:22:23.000Z
OD162519974293167,CANCELLED,2021-07-02T04:22:23.000Z
OD162519972311664,RECEIVED,2021-07-02T04:22:03.000Z
OD162519972124883,RECEIVED,2021-07-02T04:22:01.000Z
OD162519971714446,RECEIVED,2021-07-02T04:21:57.000Z
OD162519967366768,RECEIVED,2021-07-02T04:21:14.000Z
OD162519964574622,RECEIVED,2021-07-02T04:20:46.000Z
OD162519963647388,RECEIVED,2021-07-02T04:20:36.000Z
OD162519955397916,RECEIVED,2021-07-02T04:19:14.000Z
OD162519962779020,RECEIVED,2021-07-02T04:20:28.000Z
OD162519963092993,RECEIVED,2021-07-02T04:20:31.000Z
OD162519961725341,RECEIVED,2021-07-02T04:20:17.000Z
OD162519952951823,RECEIVED,2021-07-02T04:18:50.000Z
OD162519948176638,RECEIVED,2021-07-02T04:18:02.000Z
OD16251994578300,RECEIVED,2021-07-02T04:17:38.000Z
OD162519943357229,RECEIVED,2021-07-02T04:17:14.000Z
OD162519969646425,RECEIVED,2021-07-02T04:21:36.000Z
OD162519942436663,RECEIVED,2021-07-02T04:17:04.000Z
OD16251994657459,RECEIVED,2021-07-02T04:17:46.000Z
OD16251994548984,RECEIVED,2021-07-02T04:17:35.000Z
OD162519947116130,RECEIVED,2021-07-02T04:17:51.000Z
OD162519948457380,RECEIVED,2021-07-02T04:18:05.000Z
OD162519948581142,RECEIVED,2021-07-02T04:18:06.000Z
OD162519942453836,RECEIVED,2021-07-02T04:17:05.000Z
OD162519978154610,RECEIVED,2021-07-02T04:23:02.000Z
OD162519940574044,RECEIVED,2021-07-02T04:16:46.000Z
OD162519940292422,RECEIVED,2021-07-02T04:16:43.000Z
OD162519936046441,RECEIVED,2021-07-02T04:16:00.000Z
OD162519937100392,RECEIVED,2021-07-02T04:16:11.000Z
OD16251993485868,RECEIVED,2021-07-02T04:15:49.000Z
OD162519937699539,RECEIVED,2021-07-02T04:16:17.000Z
OD162519937897361,RECEIVED,2021-07-02T04:16:19.000Z
OD162519946567331,RECEIVED,2021-07-02T04:17:46.000Z
OD162519975973697,RECEIVED,2021-07-02T04:22:40.000Z
OD162519934602325,RECEIVED,2021-07-02T04:15:46.000Z
OD162519930355119,RECEIVED,2021-07-02T04:15:04.000Z
OD162519929886584,RECEIVED,2021-07-02T04:14:59.000Z
OD162519929734854,RECEIVED,2021-07-02T04:14:57.000Z
OD162519925931310,RECEIVED,2021-07-02T04:14:19.000Z
OD162519922562078,RECEIVED,2021-07-02T04:13:46.000Z
OD162519897020858,RECEIVED,2021-07-02T04:09:30.000Z
OD162519897255888,PARTIAL_DELIVERED,2021-07-02T04:09:33.000Z
OD162519922964197,RECEIVED,2021-07-02T04:13:50.000Z
OD162519912942066,RECEIVED,2021-07-02T04:12:09.000Z
OD162519918285123,RECEIVED,2021-07-02T04:13:03.000Z
OD162519916010526,RECEIVED,2021-07-02T04:12:40.000Z
OD162519907429479,RECEIVED,2021-07-02T04:11:14.000Z
OD162519916480726,RECEIVED,2021-07-02T04:12:45.000Z
OD162519925470085,RECEIVED,2021-07-02T04:14:15.000Z
OD162519914315726,RECEIVED,2021-07-02T04:12:23.000Z
OD162519910993764,CANCELLED,2021-07-02T04:11:50.000Z
OD162519909191090,RECEIVED,2021-07-02T04:11:32.000Z
OD162519903288028,PARTIAL_DELIVERED,2021-07-02T04:10:33.000Z
OD16251992330751,RECEIVED,2021-07-02T04:13:53.000Z
OD16251990419153,RECEIVED,2021-07-02T04:10:42.000Z
OD16251990549301,RECEIVED,2021-07-02T04:10:55.000Z
OD162519900513158,RECEIVED,2021-07-02T04:10:05.000Z
OD162519902464696,RECEIVED,2021-07-02T04:10:25.000Z
OD162519894603314,RECEIVED,2021-07-02T04:09:06.000Z
OD162519902759325,RECEIVED,2021-07-02T04:10:28.000Z
OD162519894410354,REJECTED,2021-07-02T04:09:04.000Z
OD162519900193289,RECEIVED,2021-07-02T04:10:02.000Z
OD162519895559650,RECEIVED,2021-07-02T04:09:16.000Z
OD162519900943320,RECEIVED,2021-07-02T04:10:09.000Z
OD162519898377675,RECEIVED,2021-07-02T04:09:44.000Z
OD162519881109064,RECEIVED,2021-07-02T04:06:51.000Z
OD162519906096882,RECEIVED,2021-07-02T04:11:01.000Z
OD162519881204961,RECEIVED,2021-07-02T04:06:52.000Z
OD16251990157724,RECEIVED,2021-07-02T04:10:16.000Z
OD162519907588989,RECEIVED,2021-07-02T04:11:16.000Z
OD162519877249595,RECEIVED,2021-07-02T04:06:12.000Z
OD162519876666252,RECEIVED,2021-07-02T04:06:07.000Z
OD162519878768836,CANCELLED,2021-07-02T04:06:28.000Z
OD162519873656248,RECEIVED,2021-07-02T04:05:37.000Z
OD162519871397691,RECEIVED,2021-07-02T04:05:14.000Z
OD162519869102268,RECEIVED,2021-07-02T04:04:51.000Z
OD162519866802428,RECEIVED,2021-07-02T04:04:28.000Z
OD162519866109685,RECEIVED,2021-07-02T04:04:21.000Z
OD162519865168470,RECEIVED,2021-07-02T04:04:12.000Z
OD162519859554160,RECEIVED,2021-07-02T04:03:16.000Z
OD162519859414822,RECEIVED,2021-07-02T04:03:14.000Z
